type_transaction,type_bien,prix,surface,nb_pieces,nb_chambres,ville,code_postal,description,source
vente,Appartement,169000.0,48.0,2.0,1.0,Aubervilliers,93300,"Appartement F2 de 48 m² entièrement rénové, situé au 10ᵉ étage d'une belle résidence arborée à Aubervilliers.  Cet appartement comprend une pièce de vie avec cuisine ouverte et équipée, une chambre...",pap
vente,Appartement,167400.0,67.0,3.0,,Cayenne,97300,"Appartement T3 CAYENNE. Quartier ZAC HIBISCUS - Situé au 3ème et dernier étage sans ascenseur de la résidence, appartement de type T3 à vendre, spacieux, lumineux, proche faculté et commodités, comprenant : une entrée, un séjour, une buanderie, une cuisine aménagée, un dégagement, deux chambres, une salle d'eau avec WC et une varangue.",orpi
vente,Appartement,165000.0,13.4,1.0,,Paris,75009,"AGENCES ET/ OU VENDEURS DE BIEN S'ABSTENIR Libre de suite. **Entièrement refait** : o	grande pièce, claire, avec placard, canapé lit et cuisine équipée o	1 kitchenette avec 2 plaques, 1...",pap
vente,Appartement,163000.0,79.0,4.0,3.0,Trappes,78190,⭐ Appartement 4 pièces 79 m² – 3 chambres – Parking sous-sol – Résidence calme et verdoyante – Proche parc et forêt   Appartement lumineux dans un environnement calme et verdoyant  Situé au 2ᵉ étage...,pap
vente,Appartement,161600.0,75.0,3.0,,Boulogne,62200,Appartement À Vendre Boulogne sur mer T3 lumineux hyper centre. EXCLUSIVITÉ ORPI ESPACE LUMIÈRE : Appartement T3 Lumineux en Cœur de Ville,orpi
vente,Appartement,160000.0,67.0,3.0,2.0,Échirolles,38130,"Échirolles – Appartement 3 pièces de 67 m² avec vue panoramique sur le massif de Belledonne  Au cœur d'une résidence sécurisée et d'un vaste parc arboré, à deux pas de la Colline Verte et ses...",pap
vente,Appartement,159500.0,27.0,2.0,,Biscarrosse,40600,"Au sein d’une résidence de tourisme parfaitement entretenue, sur le Golf de Biscarrosse, ce bien se compose d’un séjour avec kitchenette, une chambre indépendante, une salle de bains et WC séparés.",orpi
vente,Appartement,155000.0,32.0,2.0,,Pégomas,6580,,entreparticuliers
vente,Appartement,149000.0,140.0,6.0,,Jarville,54140,Appartement À Vendre. À vendre : Grand appartement de 140 m² à Jarville-la-Malgrange avenue de le Malgrange.,orpi
vente,Appartement,146500.0,78.0,4.0,,Aurillac,15000,"L’organisation est efficace, sans perte d’espace : trois chambres, une salle de bain, des WC séparés… chacun trouve sa place, que ce soit pour une vie de famille, un couple ou un projet locatif.",orpi
vente,Appartement,139900.0,41.0,2.0,,Persan,95340,"Venez découvrir cet appartement lumineux vous offrant : une entrée, un agréable séjour donnant accès à une superbe terrasse exposée sud, un coin cuisine, une belle chambre, une salle de bain ainsi qu'un toilette. Un emplacement double de stationnement couvert complète ce bien.",orpi
vente,Appartement,139000.0,57.0,3.0,,Albertville,73200,"Il se compose d’une entrée, d’un séjour, d’une cuisine indépendante, de deux chambres, d’un WC indépendant et d’une salle de douche.",orpi
vente,Appartement,138000.0,43.0,2.0,1.0,Orléans,45000,"Orléans Centre, idéalement situé au cœur d'un quartier recherché, à deux pas du théâtre et à seulement 800 mètres de la gare et du centre-ville, découvrez ce charmant T2 de 43 m² en rez-de-chaussée,...",pap
vente,Appartement,135900.0,68.0,3.0,,Boulogne,62200,Appartement à vendre T3 Vue Port Boulogne sur Mer. EXCLUSIVE ORPI Boulogne-sur-Mer | APPARTEMENT T3 VUE EXCEPTIONNELLE - CENTRE-VILLE & NAUSICAA,orpi
vente,Appartement,134900.0,45.0,2.0,,Metz,57000,,entreparticuliers
vente,Appartement,132000.0,40.0,2.0,1.0,Orléans,45000,"Orléans Centre, idéalement situé au cœur d'un quartier recherché, à deux pas du théâtre et à seulement 800 mètres de la gare et du centre-ville, découvrez ce charmant T2 de 40 m² en rez-de-chaussée,...",pap
vente,Appartement,129000.0,29.0,2.0,,Lille,59800,"Appartement T2 à vendre - LILLE VAUBAN. L'agence Orpi vous propose en exclusivité cet appartement idéalement situé en plein cœur du quartier VAUBAN, avec accès immédiat aux écoles (Catho, IESEG, HEI...)",orpi
vente,Appartement,128000.0,9.31,1.0,1.0,Paris,75005,"Chambre Métro Maubert-Mutualité.  Au 6ᵉ étage d'un immeuble pierre de taille avec ascenseur. Logement refait neuf avec pièce principale, Cuisine américaine équipée. Douche, meuble, vasque, toilette.",pap
vente,Appartement,127200.0,71.0,3.0,,Boulogne,62200,"Avec son agencement traversant et ses pièces lumineuses, ce bien offre un fort potentiel. Imaginez et créez l'intérieur de vos rêves, qu'il s'agisse d'une résidence principale, secondaire ou d'un investissement locatif.",orpi
vente,Appartement,125200.0,60.0,3.0,,Boulogne,62200,,orpi
vente,Appartement,122700.0,52.0,2.0,,Saran,45770,,entreparticuliers
vente,Appartement,120390.0,89.0,3.0,,Douai,59500,"Appartement aux pieds de la gare de Douai. Orpi vous propose cet appartement de 89 m2 lumineux en duplex face à la gare de Douai, emplacement idéal !",orpi
vente,Appartement,120000.0,41.3,2.0,1.0,Mans,72000,"Appartement T2 de 41,30 m², situé rue Sieyès au Mans, au 2ᵉ étage d’une petite copropriété calme de 5 logements.   Emplacement – quartier recherché  Appartement situé rue Sieyès, dans un secteur...",pap
vente,Appartement,120000.0,37.0,2.0,,Metz,57070,"METZ QUEULEU - T2 récent avec terrasse & stationnement - 120 000 € FAI. Dans une copropriété moderne de 2004, venez découvrir ce charmant T2 de 37.42 m² situé au 1er étage d’une résidence sécurisée et bien entretenue, avec ascenseur.",orpi
vente,Appartement,118000.0,23.0,1.0,,Marseille,13001,,entreparticuliers
vente,Appartement,116600.0,49.0,2.0,,Mons,59370,Intérieur soigné : L’appartement a bénéficié d’une rénovation récente avec un nouveau parquet et une salle de bains moderne entièrement refaite au goût du jour.,orpi
vente,Appartement,108000.0,57.0,2.0,,Tourcoing,59200,"Appartement de 57 m² - secteur Carliers à Tourcoing. Orpi vous propose cet appartement de type condo à vendre, idéalement situé à Tourcoing. Ce charmant deux pièces de 57 m² est en parfait état et se trouve dans un immeuble construit en 1960.",orpi
vente,Appartement,89000.0,48.0,3.0,,Barjols,83670,,entreparticuliers
vente,Appartement,83000.0,25.0,1.0,,Saint,66750,"Saint-Cyprien – 27m² avec Parking Privé. À deux pas des commerces et de la plage, au 2ᵉ étage d’une résidence recherchée, découvrez cet appartement fonctionnel et idéalement situé.",orpi
vente,Appartement,77000.0,25.0,1.0,,Olivet,45160,,orpi
vente,Appartement,76000.0,7.96,1.0,1.0,Paris,75019,"Chambre à rafraichir éligible à la location dans copropriété calme et propre, située au 3ᵉ Étage avec belle hauteur sous plafond 7,96 m² surface au sol et 20,45 m³ de volume à 5 minutes à pied du...",pap
vente,Appartement,69900.0,69.0,4.0,,Saint,88100,"Un bien complet, avec extérieur et belle luminosité, parfait pour investir sereinement ou préparer un futur projet de vie.",orpi
vente,Appartement,2000.0,46.0,3.0,,Asnières-sur-seine,92600,,entreparticuliers
vente,Appartement,1050.0,22.0,2.0,,Vincennes,94300,,entreparticuliers
vente,Appartement,745.0,33.0,1.0,,L'isle-adam,95290,,entreparticuliers
vente,Appartement,590.0,28.0,2.0,,Milly-la-forêt,91490,,entreparticuliers
vente,Maison,1370000.0,111.0,5.0,3.0,Paris,75019,"Rare dans ce quartier, découvrez cette charmante maison de 111 m² (carrez).  Située dans les hauteurs de Paris, à seulement 100 mètres de la station de métro Pyrénées et d'une m rue commerçante où...",pap
vente,Maison,1290000.0,169.0,4.0,3.0,Gaude,6610,Urgent ‼️ Havre de paix entouré de verdure et de bois ! Très belle Villa contemporaine de plain-pied de 170 m2 sur terrain de 15000 m2 boisés comprenant : Un grand Séjour salon salle à manger en open...,pap
vente,Maison,1150000.0,195.0,6.0,4.0,Roquefort-les-pins,6330,"**Belle propriété sur un terrain arboré de 2 500 m², au calme avec piscine et villa de 195 m2.**  Nichée dans un environnement résidentiel calme et verdoyant, cette charmante villa de 195 m²...",pap
vente,Maison,1143000.0,190.0,3.0,4.0,Rueil-malmaison,92500,"Rueil-Malmaison (92500).Situé sur un ancien verger exposé plein sud, ce terrain de 700 m² à...",pap
vente,Maison,1080000.0,270.0,6.0,4.0,Montesson,78360,"Montesson / Le Vésinet / Chatou Maison familiale d'exception avec 4 suites, piscine Dans une zone résidentielle recherchée, à la lisière du Vésinet et de Chatou, située dans une rue calme bordée de...",pap
vente,Maison,1080000.0,200.0,7.0,5.0,Charbonnières-les-bains,69260,"Une maison familiale saine et lumineuse au cœur d’un parc arboré de 1 500 m² avec piscine, au grand calme et à deux pas du centre. Un cadre rare pour accueillir enfants et petits-enfants.  La maison...",pap
vente,Maison,949000.0,153.0,6.0,4.0,Loix,17111,"Charmante maison de village située en plein centre de Loix,  à seulement 300 mètres de la place du marché et à 700 m du port. Cette maison authentique bénéficie du charme de l'ancien, tout en ayant...",pap
vente,Maison,890000.0,184.0,6.0,,Bayonne,64100,"Maison À Vendre. Bayonne Marracq, venez découvrir cette confortable maison des 1930 édifiée sur une parcelle de plus de 600 m²",orpi
vente,Maison,890000.0,64.0,4.0,2.0,Paris,75017,"""""""Nous vendons notre **maison au calme d'une très grande cour**"," 2 chambres dans le Hameau des Batignolles (Paris 17ᵉ) """"""""Comme un secret bien gardé"
vente,Maison,876000.0,120.0,3.0,3.0,Saint-cloud,92210,Saint-Cloud (92210).Projet de construction sur mesure livré clé en main dans quartier calme et...,pap
vente,Maison,852900.0,165.0,3.0,5.0,Neuilly-plaisance,93360,"Neuilly-Plaisance (93360).Maisons Pierre vous propose sur un terrain de 388m² à NEUILLY PLAISANCE, un projet de construction...",pap
vente,Maison,850000.0,275.0,10.0,8.0,Coise-saint-jean-pied-gauthier,73800,"Proche Chambéry, à l'entrée  de la vallée de la Maurienne et de la Tarentaise **Belle demeure ancienne avec une extension de 1980, de 275 m2 hab, plus dépendances, située dans un hameau sur un...",pap
vente,Maison,848900.0,128.0,3.0,3.0,Rueil-malmaison,92500,"Rueil-Malmaison (92500).Opportunité rare à saisir sur un terrain de 333m² à RUEIL MALMAISON, où il est possible de...",pap
vente,Maison,828000.0,289.0,7.0,3.0,Sainte-marie,97438,"Sainte-Marie (97438) ile de la Réunion.  **Superbe villa**, SHOB de 289 m²- Année 2015- sur une parcelle de 1.000 m², entièrement clôturée + portail électrique avec vue imprenable mer (25 km) -...",pap
vente,Maison,780000.0,150.0,3.0,4.0,Rueil-malmaison,92500,"Rueil-Malmaison (92500).Description du terrain Situé à Rueil-Malmaison, dans un quartier pavillonnaire...",pap
vente,Maison,769000.0,261.0,7.0,,Uchaud,30620,"Espace autonome comprenant une pièce de vie avec cuisine, une chambre, une salle de bain et une mezzanine modulable (bureau, salon, couchage).",orpi
vente,Maison,765000.0,110.0,5.0,4.0,Bandol,83150,"La villa est située dans un domaine sécurisé (portail privé avec code et bip).  Composée dans sa partie principale, d'une entrée, d'un salon, d'une salle à manger ouvrant sur la terrasse et la...",pap
vente,Maison,750000.0,280.0,7.0,5.0,Pujaut,30131,"Pujaut : villa de 280 m2 sur 2700 m2 de terrain.  Cette propriété offre un environnement calme et verdoyant, idéal pour se ressourcer en toute tranquillité.  L'intérieur de la villa est lumineux et...",pap
vente,Maison,740000.0,133.0,3.0,4.0,Neuilly-plaisance,93360,Neuilly-Plaisance (93360).Le modèle Hermès de 133 m² avec un garage semi-intégré de 14 m² est une maison contemporaine à...,pap
vente,Maison,733900.0,90.0,3.0,4.0,Maisons-alfort,94700,"Maisons-Alfort (94700).Maisons Pierre vous propose sur un terrain de 300m² à MAISONS ALFORT, un projet de construction...",pap
vente,Maison,725000.0,239.0,8.0,6.0,Linas,91310,"Superbe villa de 239 m² habitables.  Venez découvrir cette superbe villa familiale située sur les hauteurs de Linas (Essonne), offrant 239 m² habitables + sous-sol 81 m² sur un terrain paysagé de...",pap
vente,Maison,720000.0,123.0,3.0,5.0,Antony,92160,Antony (92160).Renseignements : ANTOINE TANIOS O6.20.94.86.76  Réalisez votre projet de construction sur un...,pap
vente,Maison,720000.0,88.0,4.0,3.0,Cannet,6110,"**Dans un secteur résidentiel recherché et paisible, au cœur de la pinède, venez découvrir cette charmante maison offrant un cadre de vie exceptionnel, agréable et fonctionnel.**  La surface...",pap
vente,Maison,650000.0,180.0,6.0,3.0,Cavaillon,84300,"**Très belle  maison de charme de 180 m2** au pied du Lubéron dans un environnement calme et sans nuisances. Toutes les commodités sont accessibles rapidement ,les commerces sont à 5', l'autoroute...",pap
vente,Maison,642900.0,90.0,3.0,4.0,Maisons-alfort,94700,"Maisons-Alfort (94700).Maisons Pierre vous propose sur un terrain de 300m² à MAISONS ALFORT, un projet de construction...",pap
vente,Maison,630000.0,57.0,2.0,1.0,Paris,75013,"Paris 13ème - Située à 100m du métro ligne 14 Olympiades, maison individuelle en duplex dans une copropriété.  Rez-de-chaussée comprenant : Entrée avec placards 4m², salon de 13m² avec une cheminée...",pap
vente,Maison,629999.0,124.0,3.0,4.0,Haÿ-les-roses,94240,"L'Haÿ-les-Roses (94240).A L'HAY-LES-ROSES sur un terrain de 328 m², MAISONS SESAME vous propose de réaliser cette...",pap
vente,Maison,628900.0,93.0,3.0,3.0,Rueil-malmaison,92500,"Rueil-Malmaison (92500).Maisons Pierre vous propose sur un terrain de 235m² à RUEIL MALMAISON, un projet de construction...",pap
vente,Maison,602900.0,87.0,3.0,3.0,Rueil-malmaison,92500,"Rueil-Malmaison (92500).Maisons Pierre vous propose sur un terrain de 235m² à RUEIL MALMAISON, un projet de construction...",pap
vente,Maison,585000.0,135.0,5.0,4.0,Saint-nazaire,44600,"Proximité Plage de la Courance  Dans un secteur très recherché, à 10 minutes de la Plage de la Courance par un chemin piétonnier et 15 minutes à pied du centre de St Marc sur Mer, découvrez cette...",pap
vente,Maison,570000.0,230.0,6.0,5.0,Venansault,85190,"Environnement privilégié, ensemble situé au milieu d'un zone verte inconstructible et sans aucun vis-à-vis. Parties jour et nuit bien identifiées, chauffage électrique (inertie) et bois (insert...",pap
vente,Maison,560000.0,135.0,5.0,4.0,Bagnols-en-forêt,83600,Maison idéalement située dans un quartier très calme à seulement 1 km de la route départementale et à 20mn de Fréjus et ses plages 15 mn de l'entrée autoroute Bagnols en Forêt est un super village la...,pap
vente,Maison,551400.0,104.0,3.0,3.0,Fontenay-aux-roses,92260,"Fontenay-aux-Roses (92260).Sur un terrain de 255m² à FONTENAY AUX ROSES, découvrez VOTRE FUTURE MAISON  de 104,05m² proposant...",pap
vente,Maison,549980.0,225.0,8.0,5.0,Saint-herblain,44800,"Maison familiale de 225 m² à Saint-Herblain – Quartier Saint-Dominique  Proche commerces, écoles, transports & espaces verts (à moins de 100 m)  Vous recherchez une maison spacieuse, lumineuse,...",pap
vente,Maison,545000.0,300.0,6.0,5.0,Eugénie-les-bains,40320,"Surface totale : environ 300 m².   Rénovation complète récente.   Grand terrain arboré avec piscine.  À vendre à Eugénie-les-Bains, **ensemble immobilier de caractère**, composé de : **Une maison...",pap
vente,Maison,535000.0,128.0,4.0,,Froeningen,68720,"Frœningen Proche de Mulhouse et de Bâle : maison individuelle récente de 2021. Sur Frœningen, à seulement 11 minutes de Mulhouse, à 25 mn de Bâle, dans un environnement résidentiel recherché, découvrez cette villa individuelle contemporaine de 2021, vendue clés en main, développant 128 m² habitables sur une parcelle optimisée de 462 m².",orpi
vente,Maison,515000.0,42.0,3.0,2.0,Paris,75020,"""""""Vente maison  Villa de l'ermitage  Maison d'architecte idéalement situé dans le quartier """"""""Hauts de Ménilmontant"""""""" dans le 20ème arrondissement", dans une Villa sans passage de voiture
